,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
0,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,663239418,192136676,492447890,3512399415,412516638,2408070140,412516637,175060069,175058339,220533627,796777490,4780933800,192136672,192145051,192144824,192135441,192135440,192135439,192127240,192138568.0,548486932.0,179399592.0,5107229768.0,1616486769.0,503136594.0,5156320905.0,2861412279.0,412413111.0,414443319.0,456228114.0,1615198889.0,176157987.0,3711896415.0,225658114.0,868713895.0,1236679313.0,537979413.0,412096536.0,212656908.0,212654521.0,2873939465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,415369698,679140068,175054394,4856966745,175054397.0,175054404.0,416564071.0,175054405.0,4750281226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,415369698,679140068,175054394,4856966745,175054397.0,175054404.0,2152851726.0,176203293.0,781288893.0,176201780.0,413554851.0,795997487.0,176201781.0,176201782.0,2374646874.0,176201773.0,3612122139.0,220643321.0,175119648.0,1341958320.0,410968157.0,3858169959.0,5026452261.0,3858169964.0,192224754.0,1585537475.0,192224757.0,1352399404.0,1352399340.0,412477811.0,410968174.0,3706390529.0,220497815.0,175129449.0,5228173768.0,175129447.0,175129446.0,710333742.0,175129445.0,410194944.0,409740819.0,409766060.0,179406613.0,176188555.0,1193125214.0,176668351.0,1014655166.0,410853780.0,1479400988.0,1479400995.0,1479400989.0,179408141.0,179457051.0,338186107.0,179598252.0,1014192408.0,837429722.0,665864109.0,1483045635.0,410983329.0,1483045633.0,432573333.0,2874362910.0,2874362911.0,1705549342.0,2874362912.0,179462993.0,179598075.0,175267781.0,175266317.0,175270032.0,175271082.0,175271080.0,412229355.0,175271079.0,412229300.0,412229350.0,175271077.0,412229308.0,175271064.0,175276963.0,175276967.0,175276975.0,186368571.0,186368666.0,186368671.0,186368349.0,432575467.0,432577978.0,432577084.0,1348970925.0
3,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,415369698,679140068,175054394,4856966745,175054397.0,175054404.0,416564071.0,175054405.0,175054406.0,175054407.0,175048165.0,1387234850.0,2908690121.0,708414883.0,175048160.0,410047434.0,175048158.0,175040709.0,175040705.0,1332437461.0,1342933735.0,1332437452.0,360181861.0,410402587.0,2788642078.0,2373232700.0,410046808.0,803415854.0,293106130.0,2916981676.0,319524908.0,220470133.0,220470138.0,521678895.0,3957589012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,415369698,679140068,175054394,4856966745,175054397.0,175054404.0,2152851726.0,176203293.0,781288893.0,176201780.0,413554877.0,176277596.0,176277597.0,176277599.0,493976681.0,176144584.0,410049573.0,410049575.0,176277603.0,3291866153.0,176277605.0,410060113.0,179443339.0,761372494.0,176176338.0,176176336.0,644992159.0,1342933734.0,1332437452.0,360181861.0,410402587.0,2788642078.0,2429313139.0,319524893.0,319524890.0,5040253974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,538837615,176267569,455895478,4457419799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,415369698,679140068,175054394,4856966745,175054397.0,175054404.0,2152851726.0,176203293.0,781288893.0,176201780.0,413554851.0,795997487.0,176201781.0,176201782.0,2374646874.0,176201773.0,3612122139.0,220643321.0,175119648.0,1341958320.0,410968157.0,3858169959.0,5026452261.0,3858169964.0,192224754.0,1585537475.0,192224757.0,1352399404.0,1352399340.0,412477811.0,410968174.0,3706390529.0,220497815.0,175129449.0,5228173768.0,175129447.0,175129446.0,710333742.0,175129445.0,410194944.0,409740819.0,409766060.0,179406613.0,176188555.0,1193125214.0,176668351.0,1014655166.0,410853780.0,1479400988.0,1479400995.0,445428129.0,192196885.0,494064139.0,192192660.0,409773017.0,538716090.0,411232472.0,418999307.0,176134383.0,459464835.0,176134386.0,3311187481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,415369698,679140068,175054394,4856966745,175054397.0,175054404.0,416564071.0,175054405.0,175054406.0,175054407.0,175048165.0,1387234850.0,2908690121.0,708414883.0,175048160.0,410047434.0,175048158.0,708414979.0,223295952.0,3639313439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0,231270552,424886012,3783103644,1827822139,1624927321,475874443,1306149679,231270601,419772415,4271975656,231270634,231270638,1418999560,476273655,175336167,175332959,231270654,231270657,231270661,176267607,176267600,220563120,192136677,220564194,220564673,2964683055,2965584768,220566411,192156852,4843537109,176267591,176267588,176267585,176267582,176267576,4035906190,176267573,415369699,415369698,679140068,175054394,4856966745,175054397.0,175054404.0,2152851726.0,176203293.0,781288893.0,176201780.0,413554851.0,795997487.0,176201781.0,176201782.0,2374646874.0,176201773.0,3612122139.0,220643321.0,175119648.0,1341958320.0,410968157.0,3858169959.0,5026452261.0,3858169964.0,192224754.0,1585537475.0,192224757.0,1352399404.0,1352399340.0,412477811.0,410968174.0,3706390529.0,220497815.0,175129449.0,5228173768.0,175129447.0,175129446.0,710333742.0,175129445.0,410194944.0,409740819.0,409766060.0,179406613.0,176188555.0,1193125214.0,176668351.0,1014655166.0,410853780.0,1479400988.0,1479400995.0,1479400989.0,179408141.0,445428494.0,4052432419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
